LE1 :,0.0,40.259179265658744,0,LE2 :,0.0,40.259179265658744,0,LE3 :,0.0,40.259179265658744,0,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,40.259179265658744,0,LE2 :,0.0,40.259179265658744,0,LE3 :,0.0,40.259179265658744,0,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,1000026.8394528439,1,LE2 :,0.0,40.259179265658744,0,LE3 :,0.0,1000026.8394528439,1,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,259.8394528437725,2,LE2 :,0.0,40.259179265658744,0,LE3 :,0.0,259.8394528437725,2,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,143.3394528437725,3,LE2 :,0.0,40.259179265658744,0,LE3 :,0.0,143.3394528437725,3,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,104.50611951043916,4,LE2 :,0.0,1000026.8394528439,1,LE3 :,0.0,104.50611951043916,4,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,85.0894528437725,5,LE2 :,0.0,259.8394528437725,2,LE3 :,0.0,143.3394528437725,6,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,1000060.0197264219,7,LE2 :,0.0,143.3394528437725,3,LE3 :,0.0,104.50611951043918,8,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,285.25305975521957,9,LE2 :,0.0,104.50611951043916,4,LE3 :,0.0,85.0894528437725,10,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,163.20544070760053,11,LE2 :,0.0,85.0894528437725,5,LE3 :,0.0,73.4394528437725,12,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,120.21139308855291,13,LE2 :,0.0,73.4394528437725,6,LE3 :,0.0,85.0894528437725,15,LE4 :,0.0,40.259179265658744,0
LE1 :,0.0,155.80861531077514,16,LE2 :,0.0,1000052.2530597553,8,LE3 :,0.0,116.97528197744182,18,LE4 :,0.0,1000026.8394528439,1
LE1 :,0.0,114.38639308855292,19,LE2 :,0.0,279.70544070760053,10,LE3 :,0.0,94.96972642188626,21,LE4 :,0.0,259.8394528437725,2
LE1 :,0.0,92.85154460370444,22,LE2 :,0.0,159.04472642188625,12,LE3 :,0.0,81.20154460370443,24,LE4 :,0.0,143.3394528437725,3
LE1 :,0.0,79.43639308855292,25,LE2 :,0.0,116.9752819774418,14,LE3 :,0.0,91.08639308855292,28,LE4 :,0.0,104.50611951043916,4
LE1 :,0.0,89.59280334496317,29,LE2 :,0.0,153.21972642188626,17,LE3 :,0.0,85.90861531077515,32,LE4 :,0.0,85.0894528437725,5
LE1 :,0.0,109.84285714285716,33,LE2 :,0.0,112.26821127037111,20,LE3 :,0.0,75.55305975521959,36,LE4 :,0.0,73.4394528437725,6
LE1 :,0.0,93.2,37,LE2 :,0.0,91.08639308855292,23,LE3 :,0.0,67.88725888941872,40,LE4 :,0.0,1000052.2530597553,8
LE1 :,0.0,81.13392857142858,41,LE2 :,0.0,77.94280334496317,26,LE3 :,0.0,76.52389308855291,45,LE4 :,0.0,279.70544070760053,10
LE1 :,0.0,71.95588235294117,45,LE2 :,0.0,88.31258356474339,30,LE3 :,0.0,76.98044324751532,50,LE4 :,0.0,159.04472642188625,12
LE1 :,0.0,56.5678745700344,49,LE2 :,0.0,281.81904761904764,34,LE3 :,0.0,69.37480794714318,55,LE4 :,0.0,116.9752819774418,14
LE1 :,0.0,53.125947935702456,53,LE2 :,0.0,160.1875,38,LE3 :,0.0,63.443898856234085,60,LE4 :,0.0,153.21972642188626,17
LE1 :,0.0,51.01423257431762,57,LE2 :,0.0,117.26143790849672,42,LE3 :,0.0,67.00446162679685,66,LE4 :,0.0,112.26821127037111,20
LE1 :,0.0,49.523414457397806,61,LE2 :,0.0,153.0816915090904,47,LE3 :,0.0,68.84801893671035,72,LE4 :,0.0,91.08639308855292,23
LE1 :,0.0,51.23269546107197,64,LE2 :,0.0,276.4453423415459,52,LE3 :,0.0,69.31683049645902,78,LE4 :,0.0,77.94280334496317,26
LE1 :,0.0,49.13828338171312,67,LE2 :,0.0,156.71903241187772,57,LE3 :,0.0,74.46710644865871,84,LE4 :,0.0,88.31258356474339,30
LE1 :,0.0,47.27860382609764,70,LE2 :,0.0,118.92894708625062,62,LE3 :,1.0,82.28096412853043,91,LE4 :,0.0,75.55305975521958,34
LE1 :,0.0,45.61438239955948,73,LE2 :,0.0,1000049.5963487654,68,LE3 :,2.0,84.95567134863688,98,LE4 :,0.0,66.81555975521958,38
LE1 :,0.0,44.717562104909206,76,LE2 :,0.0,284.6305288044792,74,LE3 :,3.0,91.78961405017833,105,LE4 :,0.0,60.41132306054172,42
LE1 :,0.0,44.11995630964114,79,LE2 :,1.0,165.04166666666666,80,LE3 :,4.0,106.75804631453182,112,LE4 :,0.0,65.19750419966402,47
LE1 :,0.0,59.048892500716455,82,LE2 :,2.0,122.5179909254287,86,LE3 :,6.0,115.87969521297228,120,LE4 :,0.0,59.52188218629027,52
LE1 :,0.0,57.07635517486245,85,LE2 :,3.0,155.8596488906161,93,LE3 :,8.0,104.91237467402948,128,LE4 :,0.0,55.86967652271581,57
LE1 :,0.0,55.33755351619721,88,LE2 :,4.0,121.52687982033609,100,LE3 :,10.0,110.39218484188044,136,LE4 :,0.0,58.95283706269183,62
LE1 :,0.0,52.904483940641924,90,LE2 :,5.0,118.9737465984944,107,LE3 :,12.0,392.9048728924869,144,LE4 :,0.0,80.46353038393858,68
